id,mase
FOODS_1_004_CA_1,0.0
FOODS_1_004_TX_1,0.0
FOODS_1_004_WI_1,0.0
FOODS_1_012_TX_1,0.6909797541576284
FOODS_1_012_WI_1,0.7744178898025053
FOODS_1_018_CA_1,1.7607389021088045
FOODS_1_018_TX_1,1.9032405294386125
FOODS_1_018_WI_1,1.2043962057643196
FOODS_1_019_WI_1,1.2171125206839493
FOODS_1_021_CA_1,0.22803788981140688
FOODS_1_021_WI_1,0.7327358987875593
FOODS_1_032_TX_1,2.1830742973345925
FOODS_1_032_WI_1,3.433870079823837
FOODS_1_042_TX_1,1.4261701012923507
FOODS_1_043_CA_1,0.0
FOODS_1_043_TX_1,0.0
FOODS_1_043_WI_1,0.0
FOODS_1_046_CA_1,1.6943550819342514
FOODS_1_046_WI_1,2.290489642184557
FOODS_1_082_WI_1,2.502539732707242
FOODS_1_085_CA_1,0.8006912442396312
FOODS_1_085_TX_1,1.0709753444525016
FOODS_1_085_WI_1,2.037537364911474
FOODS_1_086_CA_1,1.7955531162989935
FOODS_1_096_TX_1,0.8947503937961953
FOODS_1_096_WI_1,1.15220830443828
FOODS_1_099_CA_1,1.0470443885316685
FOODS_1_099_TX_1,1.8501282449867869
FOODS_1_099_WI_1,0.8761976802824003
FOODS_1_110_CA_1,0.0
FOODS_1_110_TX_1,0.0
FOODS_1_110_WI_1,0.0
FOODS_1_129_TX_1,0.7824618463847887
FOODS_1_161_CA_1,3.1865347490347493
FOODS_1_161_WI_1,1.0497240854383711
FOODS_1_162_CA_1,0.7597415176841756
FOODS_1_162_TX_1,0.93059207323011
FOODS_1_163_CA_1,0.2846027846027846
FOODS_1_173_CA_1,0.45753785385121787
FOODS_1_173_WI_1,0.45931585069260866
FOODS_1_184_TX_1,0.41878379258680215
FOODS_1_200_CA_1,3.219005180437264
FOODS_1_200_TX_1,3.1545305646549333
FOODS_1_200_WI_1,1.4086302713305003
FOODS_1_204_WI_1,6.332204181754468
FOODS_1_218_CA_1,1.5116771090061465
FOODS_1_218_TX_1,1.965418568743287
FOODS_1_218_WI_1,1.649188609920392
FOODS_2_002_WI_1,1.0139003578309937
FOODS_2_013_TX_1,0.6364468864468864
FOODS_2_016_CA_1,1.270008327165063
FOODS_2_016_WI_1,1.4414990339811344
FOODS_2_019_CA_1,0.9875508992195453
FOODS_2_050_WI_1,0.6067460317460318
FOODS_2_056_WI_1,1.1720818034326703
FOODS_2_065_WI_1,1.0194091963432939
FOODS_2_099_WI_1,1.3184281842818428
FOODS_2_128_CA_1,1.4449953250332168
FOODS_2_128_WI_1,1.1007553606237817
FOODS_2_131_CA_1,0.9259229534510434
FOODS_2_136_WI_1,0.8971600688468159
FOODS_2_151_WI_1,1.0723218346001429
FOODS_2_152_TX_1,0.7112157183790422
FOODS_2_152_WI_1,0.8019429762525125
FOODS_2_175_TX_1,0.873258672493854
FOODS_2_175_WI_1,1.5763371699390656
FOODS_2_181_CA_1,0.8939290001714972
FOODS_2_181_TX_1,1.1574759437453739
FOODS_2_183_TX_1,1.0298807022809124
FOODS_2_183_WI_1,0.7891205615194054
FOODS_2_184_TX_1,0.6142358593183466
FOODS_2_197_CA_1,1.1901567793466703
FOODS_2_197_TX_1,0.9994287290205658
FOODS_2_204_CA_1,0.9558659092942123
FOODS_2_204_TX_1,1.3840945300053107
FOODS_2_204_WI_1,1.0689191814531795
FOODS_2_222_CA_1,0.9359731907963419
FOODS_2_222_WI_1,0.9717791169404072
FOODS_2_241_CA_1,1.0956000840748266
FOODS_2_241_WI_1,1.379951125140006
FOODS_2_244_CA_1,0.9539780379156738
FOODS_2_247_WI_1,0.9287305122494433
FOODS_2_257_WI_1,1.4444458611720303
FOODS_2_276_CA_1,0.7296720005792485
FOODS_2_276_TX_1,0.5958876348444223
FOODS_2_293_CA_1,1.7110851234073983
FOODS_2_294_WI_1,1.2603912951392566
FOODS_2_299_CA_1,0.5632405544377376
FOODS_2_307_WI_1,0.7679414188328714
FOODS_2_322_WI_1,0.8355443163916758
FOODS_2_325_CA_1,0.9718014448846423
FOODS_2_325_WI_1,0.9523809523809523
FOODS_2_326_TX_1,1.5160993726112353
FOODS_2_326_WI_1,0.86875
FOODS_2_347_CA_1,0.8399375952185633
FOODS_2_347_TX_1,0.8752266774128551
FOODS_2_359_CA_1,1.708094823295172
FOODS_2_360_CA_1,1.1580979475716318
FOODS_2_360_TX_1,1.6358699681221736
FOODS_2_360_WI_1,1.3510886469673404
FOODS_2_364_WI_1,0.441879330000877
FOODS_2_368_TX_1,0.7821878751500599
FOODS_2_371_CA_1,1.375624721658667
FOODS_2_380_WI_1,0.8081964902389175
FOODS_2_398_WI_1,0.762239230876931
FOODS_3_002_WI_1,0.0
FOODS_3_007_CA_1,0.09896408102239151
FOODS_3_007_TX_1,1.0034289839379174
FOODS_3_007_WI_1,0.711493718008376
FOODS_3_020_CA_1,1.0102522140931847
FOODS_3_024_CA_1,0.6215716670641546
FOODS_3_030_CA_1,1.425461811252845
FOODS_3_030_TX_1,1.369836013875749
FOODS_3_030_WI_1,1.2235915492957747
FOODS_3_039_WI_1,2.4569925398062575
FOODS_3_042_TX_1,0.8394514967790829
FOODS_3_042_WI_1,0.7630840551421252
FOODS_3_064_CA_1,0.749903963483527
FOODS_3_069_TX_1,0.32491019142758726
FOODS_3_070_TX_1,0.5952276762271511
FOODS_3_070_WI_1,0.8108883088118968
FOODS_3_076_TX_1,0.8069892875870852
FOODS_3_077_CA_1,0.0
FOODS_3_077_TX_1,0.0
FOODS_3_077_WI_1,0.0
FOODS_3_080_CA_1,1.450713794571232
FOODS_3_080_TX_1,0.912157989006238
FOODS_3_080_WI_1,0.9934547095997593
FOODS_3_086_CA_1,1.2681986729117878
FOODS_3_086_TX_1,2.4165092719780223
FOODS_3_087_CA_1,1.10072853975293
FOODS_3_087_TX_1,0.7048401209035954
FOODS_3_090_CA_1,0.7444806930315037
FOODS_3_090_TX_1,0.8681641812493781
FOODS_3_090_WI_1,0.8761388967039625
FOODS_3_097_CA_1,1.4393610242150388
FOODS_3_099_CA_1,0.7586300996043116
FOODS_3_099_TX_1,0.9704866041844173
FOODS_3_099_WI_1,0.951316329789661
FOODS_3_101_WI_1,0.929083047266966
FOODS_3_107_CA_1,0.6842409016838675
FOODS_3_109_TX_1,0.8230348935371917
FOODS_3_120_CA_1,1.016401851321691
FOODS_3_120_TX_1,0.9057557039311601
FOODS_3_120_WI_1,1.4738668000696016
FOODS_3_127_CA_1,1.4586173495013275
FOODS_3_131_WI_1,0.9373126873126874
FOODS_3_133_CA_1,0.7626932644003317
FOODS_3_133_TX_1,0.660386631716907
FOODS_3_133_WI_1,1.068192849053551
FOODS_3_135_CA_1,1.2951548165137614
FOODS_3_135_TX_1,1.3527853124372111
FOODS_3_136_TX_1,1.0803289374717946
FOODS_3_148_CA_1,0.7912871524448706
FOODS_3_150_TX_1,2.6201367246405947
FOODS_3_156_CA_1,0.7626695929768555
FOODS_3_167_WI_1,0.8832715836636222
FOODS_3_184_WI_1,1.4273900399854598
FOODS_3_194_WI_1,0.9204613095238096
FOODS_3_202_CA_1,0.6086998832230439
FOODS_3_202_TX_1,0.8551107894443826
FOODS_3_202_WI_1,0.9365185468126643
FOODS_3_219_CA_1,1.8083766996810475
FOODS_3_219_WI_1,1.3785255675303831
FOODS_3_226_CA_1,1.1779661016949152
FOODS_3_226_TX_1,0.8037159818055662
FOODS_3_226_WI_1,0.8478711723801391
FOODS_3_227_CA_1,0.9265568525211827
FOODS_3_228_CA_1,1.1059052333804809
FOODS_3_228_TX_1,1.0954170708050437
FOODS_3_228_WI_1,0.7920047406326922
FOODS_3_233_CA_1,1.0658331030671457
FOODS_3_234_CA_1,0.7183050068902159
FOODS_3_234_TX_1,0.411840179730816
FOODS_3_234_WI_1,0.9203146907618008
FOODS_3_245_CA_1,0.6904196549718938
FOODS_3_245_TX_1,0.5527038750722961
FOODS_3_252_CA_1,0.8437462987089898
FOODS_3_252_TX_1,0.8997106305208651
FOODS_3_252_WI_1,1.2802116575933922
FOODS_3_263_WI_1,2.5627453312715596
FOODS_3_274_WI_1,0.8544195455960163
FOODS_3_281_CA_1,1.6032390100790233
FOODS_3_281_WI_1,1.1140227649304804
FOODS_3_282_CA_1,0.8560145389398975
FOODS_3_282_TX_1,1.0862312524420668
FOODS_3_282_WI_1,0.69549093477749
FOODS_3_288_CA_1,0.9005506964690638
FOODS_3_288_TX_1,1.0607917879286348
FOODS_3_288_WI_1,0.9208392659389336
FOODS_3_295_CA_1,1.2638859838713425
FOODS_3_295_TX_1,0.7510596776901124
FOODS_3_295_WI_1,0.5661300929662512
FOODS_3_300_CA_1,0.7381837493361656
FOODS_3_300_TX_1,0.7756696428571428
FOODS_3_302_WI_1,0.9407208088714939
FOODS_3_306_WI_1,1.2980410060596
FOODS_3_310_WI_1,1.110223642172524
FOODS_3_313_CA_1,0.9079514158604619
FOODS_3_313_TX_1,1.1759922460244445
FOODS_3_313_WI_1,1.0298728631560863
FOODS_3_318_CA_1,1.2451443305873686
FOODS_3_318_TX_1,1.1445325925077328
FOODS_3_318_WI_1,1.3291433027591073
FOODS_3_319_CA_1,1.9558164545617494
FOODS_3_319_TX_1,1.089637548763024
FOODS_3_319_WI_1,1.4098571428571427
FOODS_3_321_TX_1,1.0038517091959558
FOODS_3_324_CA_1,0.5017169391657237
FOODS_3_324_WI_1,0.5370020604395604
FOODS_3_326_WI_1,1.5681105212355213
FOODS_3_327_CA_1,0.9802709479696314
FOODS_3_327_TX_1,0.8173216094948618
FOODS_3_329_CA_1,1.05101320697651
FOODS_3_329_TX_1,1.6919544162543425
FOODS_3_329_WI_1,1.392843321539142
FOODS_3_330_CA_1,0.6870983687592683
FOODS_3_339_CA_1,1.3300219405168208
FOODS_3_339_WI_1,0.790371493555724
FOODS_3_348_CA_1,0.690137666440984
FOODS_3_348_TX_1,0.7781962540716612
FOODS_3_348_WI_1,0.7335136840062112
FOODS_3_349_CA_1,1.6412623443538
FOODS_3_349_TX_1,1.2980086163435536
FOODS_3_349_WI_1,1.6267743884022956
FOODS_3_351_CA_1,1.050821830951568
FOODS_3_362_CA_1,0.8684202201695559
FOODS_3_362_TX_1,1.7011278195488724
FOODS_3_362_WI_1,1.5317219452272561
FOODS_3_363_CA_1,0.6597274436090226
FOODS_3_372_TX_1,0.8683881715951688
FOODS_3_376_CA_1,0.6727746902332361
FOODS_3_376_TX_1,0.7123309382924767
FOODS_3_376_WI_1,0.6423765158237209
FOODS_3_377_CA_1,0.8028052805280528
FOODS_3_377_TX_1,1.0651340996168583
FOODS_3_377_WI_1,1.2114437286851079
FOODS_3_389_CA_1,1.088111493249833
FOODS_3_389_TX_1,0.8472139507183802
FOODS_3_389_WI_1,0.6563358516483516
FOODS_3_393_CA_1,1.0106302963445821
FOODS_3_393_TX_1,1.2530321903887758
FOODS_3_393_WI_1,0.8985610854222438
FOODS_3_399_CA_1,1.391504329004329
FOODS_3_399_TX_1,0.9972895408163266
FOODS_3_404_CA_1,1.5954441108952853
FOODS_3_404_TX_1,0.3401332123758594
FOODS_3_404_WI_1,3.0039764868603047
FOODS_3_406_CA_1,1.3358832787223611
FOODS_3_406_TX_1,0.8123697718148091
FOODS_3_406_WI_1,0.7551170615449321
FOODS_3_412_TX_1,0.9912604816786001
FOODS_3_412_WI_1,1.1972543865880514
FOODS_3_413_WI_1,0.8291891530261809
FOODS_3_435_WI_1,1.4508077691051005
FOODS_3_444_CA_1,0.0
FOODS_3_444_TX_1,0.0
FOODS_3_446_TX_1,0.8170504297065024
FOODS_3_454_TX_1,0.6102240577542194
FOODS_3_454_WI_1,0.8527708948823024
FOODS_3_455_CA_1,0.6726674409601239
FOODS_3_455_TX_1,0.9222067290392227
FOODS_3_458_CA_1,0.831620586744749
FOODS_3_458_TX_1,1.0361031890070003
FOODS_3_458_WI_1,1.0613735333252692
FOODS_3_460_WI_1,0.836971247930152
FOODS_3_462_CA_1,0.7665187865569545
FOODS_3_462_TX_1,0.693531345386241
FOODS_3_462_WI_1,0.7706653225806451
FOODS_3_469_TX_1,0.7055186415651532
FOODS_3_473_CA_1,0.9416089196872778
FOODS_3_473_TX_1,0.7897727272727273
FOODS_3_473_WI_1,0.5963503927999391
FOODS_3_474_TX_1,1.5636319900384876
FOODS_3_476_CA_1,0.6035605731654364
FOODS_3_476_TX_1,1.238088083791209
FOODS_3_477_CA_1,0.9135994263862333
FOODS_3_491_CA_1,0.7778192283095289
FOODS_3_491_TX_1,1.5595764854614411
FOODS_3_491_WI_1,0.9104726292226292
FOODS_3_498_CA_1,1.0487927565392354
FOODS_3_498_TX_1,0.8523768124941783
FOODS_3_498_WI_1,0.9859608049862011
FOODS_3_499_CA_1,1.5247578251132754
FOODS_3_499_TX_1,0.8545819311415997
FOODS_3_499_WI_1,0.867357944040429
FOODS_3_501_CA_1,1.4136156975352956
FOODS_3_501_TX_1,0.7291484525266654
FOODS_3_501_WI_1,1.0399275476452985
FOODS_3_503_TX_1,0.5703225346082489
FOODS_3_503_WI_1,1.156433876724221
FOODS_3_511_CA_1,1.3892262537320987
FOODS_3_511_TX_1,1.17885412740294
FOODS_3_516_CA_1,1.236395981582252
FOODS_3_516_TX_1,0.948699493696019
FOODS_3_516_WI_1,1.1409928209694475
FOODS_3_519_WI_1,0.9366576819407008
FOODS_3_524_CA_1,2.0557624890446977
FOODS_3_524_TX_1,1.0030927835051546
FOODS_3_524_WI_1,2.472289529308656
FOODS_3_526_CA_1,1.5051896044458974
FOODS_3_526_TX_1,0.9007257646448936
FOODS_3_530_TX_1,1.568269467465332
FOODS_3_530_WI_1,0.7407945736434108
FOODS_3_532_WI_1,1.293327067669173
FOODS_3_534_CA_1,1.0141242137473792
FOODS_3_541_CA_1,0.10515617188116727
FOODS_3_541_TX_1,0.5849971381434969
FOODS_3_541_WI_1,1.7735028694090333
FOODS_3_546_CA_1,0.6470040622884226
FOODS_3_547_CA_1,0.35625745600954367
